Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent,log_GDP_Per_Capita,Life_Expectancy_Score,log_GDP_Per_Capita_Score,Safe_Water_Access_Percent_Score,Unemployment_Rate_Score,Immunization_Rate_Score,Aggregate_Score
Estonia,EST,2013,1.52,68.122,1317997.0,96.2819422848043,8.631,6.28062296,77.1414634146341,81.7,72.8,39.0,19056.0019226989,4.9,702454.0,615543.0,15.71,94.0,1194.86206055,8.08122179915709,8.08122179915709,679674.0,23.0,18.93,22.34,1.09,47.34,99.54,9.855137392492374,0.7979976423317658,0.6404580384124737,0.9938163731684367,0.7604122784845677,0.9375,0.8260368664794487
Estonia,EST,2014,1.54,68.269,1314545.0,96.6754195825667,7.352,6.36199903,77.0341463414634,81.9,72.4,36.0,20261.0667303886,4.9,699900.0,614645.0,15.64,93.0,1287.76123047,8.70767888073313,8.70767888073313,674311.0,21.0,19.55,22.67,1.07,47.41,99.53,9.916456428459476,0.79507546198675,0.6492319339795996,0.9936819464981853,0.7963321818743506,0.925,0.8318643048677771
Estonia,EST,2015,1.58,68.416,1315407.0,96.8460967451215,6.412,6.64135027,77.590243902439,82.2,73.2,33.0,17402.0376128079,4.82,699505.0,615901.0,15.06,93.0,1156.20275879,7.18496063252666,7.18496063252666,684580.0,18.0,15.89,22.97,1.05,47.48,100.0,9.764342582530823,0.8102176692291082,0.6274665722539537,1.0,0.8227314853820878,0.925,0.8370831453730301
Estonia,EST,2016,1.6,68.563,1315790.0,96.8779431530859,6.882,6.70240974,77.6414634146342,82.2,73.3,31.0,18295.3429322114,4.69,698703.0,617086.0,13.92,93.0,1226.0859375,6.87835279660374,6.87835279660374,691052.0,16.0,15.73,23.26,1.03,47.54,100.0,9.814401821864205,0.8116123462119592,0.6346293485623825,1.0,0.8095318336282192,0.925,0.8361547056805122
Estonia,EST,2017,1.59,68.717,1317384.0,96.9100480586975,5.807,6.59727097,78.0926829268293,82.6,73.8,29.0,20437.765376736,4.61,698113.0,619270.0,12.33,93.0,1350.12646484,6.15485238171865,6.15485238171865,700098.0,15.0,18.74,23.58,1.01,47.6,100.0,9.92513971234973,0.8238987862989597,0.6504743903364422,1.0,0.8397225264695144,0.925,0.8478191406209833
Estonia,EST,2018,1.67,68.88,1321977.0,96.9427504837686,5.412,6.6912818,78.2439024390244,82.7,74.0,27.0,23165.8494786437,4.53,698657.0,623319.0,11.26,92.0,1553.43347168,7.7966811057876,7.7966811057876,703757.0,13.0,15.34,23.9,0.99,47.65,100.0,10.050434467959471,0.8280164040578459,0.6684023157105171,1.0,0.8508158508158509,0.9125,0.8519469141168428
Estonia,EST,2019,1.66,69.051,1326898.0,96.9760104522182,4.514,6.81699181,78.6463414634147,83.0,74.5,25.0,23581.656836882,4.53,699471.0,627427.0,11.26,91.0,1599.3503418,6.84482514683862,6.84482514683862,703307.0,13.0,14.89,24.22,0.98,47.7,100.0,10.06822443612174,0.8389745803516596,0.6709478110911357,1.0,0.8760356109753701,0.9,0.8571916004836331
Estonia,EST,2020,1.58,69.229,1329522.0,96.9983883839698,6.956,7.57906532,78.5951219512195,83.0,74.4,23.0,23565.1759437969,4.46,699645.0,629878.0,10.68,91.0,1789.03479004,6.14573290973003,6.14573290973003,703979.0,10.0,,24.54,0.97,47.75,100.0,10.06752530564852,0.8375799033688086,0.6708477753083956,1.0,0.8074535905861208,0.9,0.843176253852665
Estonia,EST,2021,1.61,69.415,1330932.0,97.0086642641459,6.178,7.49057293,76.9439024390244,81.4,72.7,21.0,27698.4793450267,,699703.0,631228.0,,90.0,2094.50317383,,,702984.0,9.2,,24.84,0.96,47.8,100.0,10.229132793377063,0.7926181739693505,0.6939715442625671,1.0,0.8293032268935884,0.8875,0.8406785890251012
Eswatini,SWZ,2012,3.255,22.849,1111444.0,,25.118,7.82047606,49.835,52.02,47.703,1739.0,4396.57912043588,,569036.0,542408.0,7.61,95.0,343.8296814,21.1394588219266,21.1394588219266,353558.0,1110.0,20.36,19.31,3.06,32.33,55.17,8.388582044889556,0.05445881552076242,0.4306145002625855,0.39736523726307305,0.29738534557811674,0.95,0.4259647797249075
Eswatini,SWZ,2013,3.226,22.999,1118319.0,,24.435,7.45703411,51.486,53.985,49.075,1692.0,4111.12838248065,2.04,571047.0,547273.0,7.91,98.0,306.57077026,20.9735888523904,20.9735888523904,356398.0,1030.0,17.88,19.96,3.03,33.05,56.09,8.321452815425259,0.0994145677331517,0.42100924734997675,0.4097324909261998,0.3165669671693769,0.9875,0.446844654635741
Eswatini,SWZ,2014,3.174,23.149,1125865.0,,23.817,7.25596571,53.05,55.917,50.315,1697.0,3928.5227551684,,573494.0,552371.0,8.03,98.0,285.05142212,20.7815505074161,20.7815505074161,359803.0,855.0,13.77,20.66,3.0,33.8,57.0,8.2760187449291,0.14200136147038792,0.4145082679487906,0.42196531791907516,0.3339231050074424,0.9875,0.45997961046913927
Eswatini,SWZ,2015,3.117,23.3,1133936.0,,23.279,7.05855274,55.019,58.128,52.062,1562.0,3583.31129031343,,576287.0,557649.0,7.73,90.0,252.67782593,21.048617578007,21.048617578007,363885.0,648.0,35.07,21.4,2.98,34.57,57.91,8.184042593328341,0.19561606535057854,0.4013477683407383,0.43419814491195047,0.3490324936108069,0.8875,0.4535388944428148
Eswatini,SWZ,2016,3.068,23.459,1142524.0,,22.718,6.82044792,56.659,60.031,53.469,1471.0,3339.99040122187,,579405.0,563119.0,7.74,90.0,227.801651,18.9203780644377,18.9203780644377,367503.0,537.0,32.84,22.19,2.97,35.38,58.8,8.113723212080949,0.24027229407760375,0.39128604937078365,0.44616211856432314,0.36478782261914794,0.8875,0.4660016569263717
Eswatini,SWZ,2017,3.015,23.625,1151390.0,,24.83,6.98103714,57.895,61.543,54.47,1473.0,3824.04678338499,,582740.0,568650.0,8.04,90.0,267.07046509,20.2613215828667,20.2613215828667,371733.0,502.0,30.44,23.01,2.96,36.22,59.92,8.24906450824525,0.27392784206943505,0.4106514940444751,0.4612179056324775,0.3054736428230405,0.8875,0.46775417691388554
Eswatini,SWZ,2018,2.962,23.799,1160428.0,,26.983,6.62469387,59.411,63.169,55.882,1335.0,4021.4455564534,,586223.0,574204.0,8.09,90.0,266.45422363,20.4243293115739,20.4243293115739,376388.0,441.0,28.54,10.28,2.95,37.11,61.03,8.299396708133223,0.3152076242341729,0.41785332718675916,0.4761392660303804,0.24500800404414863,0.8875,0.46834164429909225
Eswatini,SWZ,2019,2.921,23.981,1169613.0,,29.049,7.15369368,60.549,64.353,56.975,1269.0,3843.38004601919,,589812.0,579801.0,8.09,90.0,274.94509888,21.1666365348853,21.1666365348853,381189.0,363.0,29.4,10.96,2.95,38.02,62.14,8.254107478732545,0.34619469026548666,0.4113730725185295,0.4910606264282834,0.18698570505799425,0.8875,0.46462281885405876
Eswatini,SWZ,2020,2.89,24.171,1180655.0,,34.232,6.59767151,59.692,63.678,56.026,1263.0,3372.90461128068,,594739.0,585916.0,6.79,83.0,222.53158569,18.7831211422857,18.7831211422857,383785.0,340.0,,11.67,2.95,38.97,63.26,8.123529554578951,0.32285908781484,0.3926891996913318,0.5061164134964377,0.0414244390148005,0.8,0.41261782800348196
Eswatini,SWZ,2021,2.839,24.369,1192271.0,,35.707,7.03582335,57.066,61.248,53.366,1172.0,4068.57378984532,,600441.0,591831.0,,77.0,279.91430664,,,391180.0,344.0,,12.39,2.96,39.95,64.37,8.311047796839716,0.251354663036079,0.41952043486289636,0.5210377738943407,0.0,0.725,0.38338257435866324
Ethiopia,ETH,2012,4.883,18.16,94451280.0,8.53826122202629,2.255,4.5395956,61.543,63.804,59.397,162198.0,458.550920793057,,46910795.0,47540484.0,1.95,62.0,20.28753662,32.643963058463,32.643963058463,42951638.0,239.0,3.63,0.47,24.58,5.46,27.51,6.128071345056709,0.37326072157930557,0.10716706675523976,0.025541067347761823,0.9394781924902407,0.5375,0.3965894096345096
Ethiopia,ETH,2013,4.724,18.575,97084366.0,8.95585542578493,2.251,4.07506514,62.373,64.895,59.995,155194.0,490.792478420391,,48222340.0,48862026.0,2.11,59.0,19.53577042,32.2039077009628,32.2039077009628,44510242.0,224.0,3.24,0.49,24.27,10.23,29.01,6.196021387577497,0.39586113002042195,0.11688976652467205,0.045705067885468506,0.9395905299519759,0.5,0.3996092988765077
Ethiopia,ETH,2014,4.609,18.998,99746766.0,9.3904846134397,2.364,4.03365517,62.905,65.361,60.578,149922.0,557.534148360438,,49550412.0,50196354.0,2.27,61.0,21.90294838,29.7131511992912,29.7131511992912,46082642.0,207.0,3.17,0.52,23.96,10.69,30.5,6.323523754122869,0.41034717494894485,0.13513357011660496,0.06573464175292379,0.9364169966579606,0.525,0.41452647669528686
Ethiopia,ETH,2015,4.531,19.428,102471895.0,9.84151478728926,2.45,3.82316828,63.649,66.326,61.126,146579.0,630.312619383054,0.3,50911434.0,51560461.0,2.52,63.0,23.53430557,31.4436090208599,31.4436090208599,47688580.0,192.0,3.17,0.54,23.67,11.16,31.98,6.446215917551474,0.43060585432266846,0.15268910098641272,0.08562978895012772,0.9340017412306568,0.55,0.4305852970979732
Ethiopia,ETH,2016,4.469,19.866,105293228.0,10.308997223031,2.566,3.60033751,64.392,67.341,61.628,143883.0,705.617508543589,0.33,52324690.0,52968539.0,2.77,66.0,24.67317772,30.9271256840247,30.9271256840247,49358568.0,177.0,3.11,0.57,23.38,11.64,33.45,6.55907331808029,0.45083730428863156,0.16883741497406832,0.1053905094770803,0.9307439548403403,0.5875,0.4486618367160241
Ethiopia,ETH,2017,4.39,20.31,108197950.0,10.7919471087687,2.678,3.45336914,64.838,67.533,62.288,141179.0,755.752644348666,,53779101.0,54418849.0,3.08,68.0,24.51061249,30.4120665058652,30.4120665058652,51076894.0,164.0,3.07,0.61,23.11,12.15,34.92,6.62771413262621,0.4629816201497615,0.17865895454933914,0.12515123000403283,0.9275985059117591,0.6125,0.4613780621229785
Ethiopia,ETH,2018,4.343,20.763,111129438.0,11.2910758539614,2.825,3.30371761,65.412,68.397,62.606,139027.0,758.29769449458,,55246462.0,55882976.0,3.36,67.0,23.84538269,30.2623392192692,30.2623392192692,52785396.0,151.0,3.05,0.65,22.85,12.67,36.37,6.631076045341699,0.47861130020422066,0.17913999719142043,0.14464309719048257,0.9234701041929957,0.6,0.4651728997558239
Ethiopia,ETH,2019,4.323,21.225,114120594.0,11.8060525680289,2.945,3.23382378,65.838,68.795,63.051,138159.0,840.449601255171,,56745161.0,57375433.0,3.36,68.0,26.22917175,28.6876946331346,28.6876946331346,54494384.0,140.0,3.05,0.7,22.59,13.2,37.81,6.7339369882372315,0.49021102791014276,0.19385795804432235,0.16400053770668105,0.9200999803409442,0.6125,0.47613390080041806
Ethiopia,ETH,2020,4.243,21.695,117190911.0,12.3362032791012,4.024,3.48096275,65.371,68.426,62.517,136688.0,918.652594077418,,58284361.0,58906550.0,3.06,71.0,28.69671059,27.3053276470482,27.3053276470482,55776848.0,129.0,,0.75,22.34,10.12,39.25,6.822908024854733,0.47749489448604476,0.20658846777053022,0.18335797822287941,0.8897969500379139,0.65,0.4814476581034737
Ethiopia,ETH,2021,4.159,22.174,120283026.0,12.8815133315461,3.935,3.20824432,64.975,68.285,61.91,134477.0,925.00069759158,,59839622.0,60443404.0,,65.0,26.47735214,,,57984973.0,119.0,,0.81,22.09,10.49,40.67,6.829794491665201,0.4667120490129338,0.20757382475908326,0.2024465653985751,0.8922964585615188,0.575,0.4688057795464221
Fiji,FJI,2012,2.666,53.196,911059.0,40.5733085775711,4.375,3.2655499,67.552,69.412,65.809,363.0,4359.79240035309,,448921.0,462138.0,2.95,99.0,154.21617126,12.692818373804,12.692818373804,389837.0,30.0,10.0,19.22,3.62,52.16,91.3,8.380179720611554,0.5368822328114365,0.42941224529276073,0.8830487968813012,0.8799393377706631,1.0,0.7458565225512324
Fiji,FJI,2013,2.662,53.706,913453.0,40.7033924697537,4.356,3.20040679,67.428,69.38,65.609,358.0,4586.95521117587,1.92,450737.0,462716.0,2.98,99.0,159.02124023,12.6556857350952,12.6556857350952,382931.0,37.0,9.98,19.78,3.56,52.85,91.27,8.430971730253855,0.533505786249149,0.4366798707734529,0.882645516870547,0.8804729407139046,1.0,0.7466608229214107
Fiji,FJI,2014,2.657,54.216,915560.0,40.8336182750267,4.325,3.36860466,67.376,69.347,65.536,357.0,5305.06440743199,1.89,452426.0,463134.0,3.03,99.0,178.70599365,12.1427162201265,12.1427162201265,375549.0,55.0,13.42,20.36,3.51,53.55,91.25,8.576417191866371,0.5320898570456093,0.45749108006228223,0.8823766635300444,0.8813435560423513,1.0,0.7506602313360574
Fiji,FJI,2015,2.642,54.726,917200.0,40.9639928404746,4.292,3.32468939,66.844,68.932,64.915,360.0,5105.18959221062,1.88,453908.0,463293.0,3.06,99.0,169.72981262,11.9373871022014,11.9373871022014,372681.0,52.0,12.95,20.97,3.46,54.26,91.23,8.53801286844208,0.5176038121170863,0.45199595904910067,0.8821078101895417,0.8822703401016654,1.0,0.7467955842914789
Fiji,FJI,2016,2.605,55.235,918371.0,41.0942565572622,4.32,3.27979708,67.24,69.137,65.446,366.0,5368.43350276363,1.89,455142.0,463229.0,3.05,95.0,176.06861877,12.3284242671983,12.3284242671983,369664.0,45.0,13.0,21.61,3.41,54.98,91.2,8.588291432239524,0.5283866575901972,0.45919011761774686,0.8817045301787875,0.88148397786952,0.95,0.7401530566512504
Fiji,FJI,2017,2.557,55.742,919019.0,41.2241587130226,4.328,3.18689561,67.79,69.656,66.008,374.0,5825.19966886254,1.89,456092.0,462926.0,3.18,91.0,185.6439209,12.3080401904933,12.3080401904933,370182.0,51.0,12.73,22.26,3.36,55.7,91.18,8.669948555762742,0.5433628318584072,0.470874108776528,0.8814356768382848,0.88125930294605,0.9,0.7353863840838539
Fiji,FJI,2018,2.53,56.248,918996.0,41.3539489881601,4.34,4.10572624,67.81,69.664,66.031,384.0,6073.39458217878,,456721.0,462276.0,3.45,94.0,249.3664856,12.7353038744821,12.7353038744821,370907.0,54.0,12.47,22.93,3.32,56.42,91.15,8.711672966976236,0.5439074200136147,0.47684428787039723,0.8810323968275307,0.8809222905608448,0.9375,0.7440412790544775
Fiji,FJI,2019,2.519,56.75,918465.0,41.4828637099124,4.38,4.25136137,67.893,69.728,66.126,399.0,5927.72418996345,,457099.0,461366.0,3.45,97.0,253.74330139,12.9123773053208,12.9123773053208,372177.0,66.0,12.18,23.62,3.28,57.14,91.13,8.687395639234188,0.5461674608577263,0.47337054215834956,0.8807635434870278,0.8797989159434944,0.975,0.7510200924893196
Fiji,FJI,2020,2.495,57.247,920422.0,41.6106492222705,4.623,4.76918268,67.924,69.743,66.166,411.0,4815.68912941764,,458543.0,461878.0,3.58,99.0,231.98277283,12.4187981716598,12.4187981716598,362045.0,66.0,,24.34,3.24,57.86,91.11,8.47963443536572,0.5470115724982983,0.4436428225865636,0.880494690146525,0.8729744151430898,1.0,0.7488247000748954
Fiji,FJI,2021,2.475,57.74,924610.0,41.737554806167,4.678,5.38085365,67.114,68.877,65.426,418.0,4656.0513619168,,460926.0,463683.0,,99.0,250.02554321,,,363896.0,66.0,,25.06,3.21,58.59,91.08,8.445923020689948,0.5249557522123894,0.4388191911135578,0.880091410135771,0.8714297750442329,1.0,0.7430592257011902
Finland,FIN,2012,1.8,84.841,5413971.0,98.5751544267288,7.689,9.59,80.6268292682927,83.7,77.7,134.0,47708.0612784469,5.29,2754338.0,2659632.0,10.28,99.0,4573.0,6.23115629479583,6.23115629479583,2700773.0,5.5,16.95,20.76,0.94,47.56,100.0,10.772855662145771,0.8929020903551448,0.7717706745456019,1.0,0.7868677507231725,1.0,0.8903081031247838
Finland,FIN,2013,1.75,85.125,5438972.0,98.9722208481671,8.193,9.81,80.9756097560976,84.1,78.0,126.0,49892.2233632732,4.86,2765437.0,2673534.0,9.92,98.0,4892.0,5.85285267653954,5.85285267653954,2686349.0,5.6,17.22,20.89,0.94,47.75,100.0,10.817620425171222,0.9023991764764492,0.7781758854181793,1.0,0.772713230544556,0.9875,0.8881576584878369
Finland,FIN,2014,1.71,85.175,5461512.0,99.3692904700805,8.663,9.78,81.1804878048781,84.1,78.4,119.0,50327.2402902632,4.53,2775371.0,2686141.0,9.66,98.0,4923.0,6.11857316281583,6.11857316281583,2690277.0,5.3,15.43,21.04,0.95,47.96,100.0,10.826301765965514,0.9079778844078447,0.7794180637451935,1.0,0.7595135787906873,0.9875,0.8868819053887451
Finland,FIN,2015,1.65,85.225,5479531.0,99.6306260454773,9.376,9.65,81.4804878048781,84.4,78.7,113.0,42801.9081167285,4.28,2782828.0,2696703.0,9.43,97.0,4128.0,5.62500854589343,5.62500854589343,2699822.0,5.6,14.03,21.21,0.96,48.2,100.0,10.664337962742687,0.916146706735959,0.756243311032284,1.0,0.7394894262364143,0.975,0.8773758888009315
Finland,FIN,2016,1.57,85.275,5495303.0,99.6318715787003,8.818,9.38,81.4292682926829,84.4,78.6,107.0,43814.0265056965,3.97,2788369.0,2706934.0,9.3,92.0,4109.0,5.27813456745499,5.27813456745499,2694829.0,4.7,15.24,21.41,0.98,48.44,100.0,10.687709284954783,0.9147520297531083,0.759587420037269,1.0,0.7551605021484541,0.9125,0.8683999903877663
Finland,FIN,2017,1.49,85.325,5508214.0,99.6331286573978,8.64,9.13,81.6317073170732,84.5,78.9,100.0,46412.1364777169,3.75,2792461.0,2715752.0,9.23,89.0,4236.0,5.12673961318144,5.12673961318144,2716261.0,4.9,15.93,21.61,1.0,48.69,100.0,10.745316266032725,0.9202643244948452,0.7678301725193273,1.0,0.7601595191956638,0.875,0.8646508032419673
Finland,FIN,2018,1.41,85.382,5515525.0,99.6345478282001,7.361,9.05,81.7341463414634,84.5,79.1,94.0,49987.6261584968,3.61,2794292.0,2721234.0,9.16,91.0,4522.0,5.49695736300986,5.49695736300986,2749812.0,4.8,16.17,21.83,1.03,48.95,100.0,10.819530776952774,0.9230536784605419,0.7784492300127812,1.0,0.7960794225854467,0.9,0.8795164662117539
Finland,FIN,2019,1.35,85.446,5521606.0,99.636151982144,6.695,9.17,81.9829268292683,84.8,79.3,89.0,48629.8582283032,3.35,2795813.0,2725793.0,9.16,91.0,4460.0,5.37867032806067,5.37867032806067,2758855.0,4.7,15.29,22.04,1.06,49.21,100.0,10.791992988080056,0.9298278238058079,0.7745089579600957,1.0,0.8147836099643329,0.9,0.8838240783460474
Finland,FIN,2020,1.37,85.517,5529543.0,99.6379253571289,7.759,9.63,81.9317073170732,84.8,79.2,87.0,49169.7193388499,2.83,2798488.0,2731054.0,9.08,90.0,4736.0,4.89518090216668,4.89518090216668,2751071.0,3.6,,22.27,1.1,49.47,100.0,10.8030332524143,0.9284331468229599,0.7760886652202375,1.0,0.784901845142809,0.8875,0.8753847314372013
Finland,FIN,2021,1.46,85.596,5541017.0,99.6399023078221,7.606,10.25,81.8853658536585,84.6,79.3,88.0,53504.6936483441,,2803508.0,2737509.0,,89.0,5488.0,,,2799859.0,3.5,,22.51,1.14,49.74,100.0,10.887524660780644,0.9271712962194281,0.7881782028594689,1.0,0.7891987530541748,0.875,0.8759096504266143
France,FRA,2012,2.01,78.878,65662240.0,98.4614905519153,9.841,11.29740047,81.9682926829268,85.4,78.7,2414.0,40870.8523645734,6.58,33890643.0,31771596.0,11.93,99.0,4644.59570313,12.5585885208406,12.5585885208406,30175391.0,8.9,17.78,13.04,2.12,33.19,100.0,10.618172431847906,0.9294293446678502,0.7496376698886588,1.0,0.7264301963097144,1.0,0.8810994421732445
France,FRA,2013,1.99,79.135,66002289.0,98.5895541002839,9.913,11.39603043,82.219512195122,85.6,79.0,2408.0,42602.7179652667,6.52,34069673.0,31932616.0,11.84,99.0,4884.76660156,12.4582922718332,12.4582922718332,30427131.0,8.8,16.97,12.8,2.19,32.83,100.0,10.659673332223766,0.9362699032027771,0.7555758677108627,1.0,0.7244081219984835,1.0,0.8832507785824246
France,FRA,2014,2.0,79.394,66312067.0,98.7184468243982,10.273,11.53937244,82.719512195122,86.1,79.5,2426.0,43068.5487241739,6.46,34233592.0,32078475.0,11.73,98.0,4980.81494141,10.687674674804,10.687674674804,30406445.0,8.5,15.63,12.55,2.26,32.47,100.0,10.670548281733376,0.9498846070829677,0.7571319207340426,1.0,0.7142977504423288,0.9875,0.881762855651868
France,FRA,2015,1.96,79.655,66548272.0,98.8481980323575,10.354,11.44817352,82.3219512195122,85.6,79.2,2434.0,36652.9223052178,6.4,34359025.0,32189247.0,11.73,97.0,4201.78173828,11.3442976642006,11.3442976642006,30521969.0,8.4,15.84,12.3,2.34,32.1,100.0,10.509248439612705,0.9390592571684737,0.7340521715592525,1.0,0.712022916842194,0.975,0.872026869113984
France,FRA,2016,1.92,79.917,66724104.0,98.9787900317185,10.057,11.47060013,82.5731707317073,85.8,79.5,2420.0,37062.5335723829,6.32,34452635.0,32271469.0,11.6,96.0,4256.765625,10.508154814077,10.508154814077,30573605.0,8.7,14.89,12.03,2.42,31.72,100.0,10.52036186157125,0.945899815703398,0.735642346651209,1.0,0.7203639733760215,0.9625,0.8728812271461257
France,FRA,2017,1.89,80.18,66918020.0,99.1102477623347,9.41,11.35469437,82.5756097560976,85.7,79.6,2406.0,38781.0494870836,6.23,34554791.0,32363229.0,11.4,96.0,4410.59912109,10.4583123660264,10.4583123660264,30547530.0,9.0,14.62,11.77,2.52,31.34,100.0,10.565686991016419,0.9459662288930594,0.7421277381131969,1.0,0.7385345578116663,0.9625,0.8778257049635846
France,FRA,2018,1.87,80.444,67158348.0,99.2425569011291,9.018,11.20798969,82.6756097560976,85.8,79.7,2383.0,41557.8548588876,6.16,34680632.0,32477716.0,11.3,96.0,4666.97998047,10.4599453286038,10.4599453286038,30691326.0,8.8,14.21,11.49,2.62,30.95,100.0,10.634841828358601,0.9486891696690973,0.7520228271541826,1.0,0.7495436290617014,0.9625,0.8825511251769964
France,FRA,2019,1.86,80.709,67388001.0,99.3757379814726,8.415,11.0888586,82.8268292682927,85.9,79.9,2354.0,40494.8982936276,6.1,34801750.0,32586250.0,11.3,96.0,4504.48486328,9.82524600527018,9.82524600527018,30652293.0,9.0,13.76,11.23,2.73,30.57,100.0,10.60893127710141,0.9528067874279835,0.7483153900226005,1.0,0.7664785014182605,0.9625,0.8860201357737688
France,FRA,2020,1.83,80.975,67571107.0,99.5097812620216,8.01,12.13096142,82.1756097560976,85.3,79.2,2301.0,39179.7442596057,6.0,34900402.0,32670705.0,10.32,96.0,4755.44042969,9.60038144780495,9.60038144780495,30379167.0,8.1,,10.96,2.85,30.2,100.0,10.575915164157314,0.9350744657889067,0.7435912464930228,1.0,0.7778526694189346,0.9625,0.8838036763401729
France,FRA,2021,1.84,81.242,67764304.0,99.6447064367189,7.874,12.30787277,82.3243902439024,85.5,79.3,2249.0,43671.3084099631,,35006272.0,32758032.0,,96.0,5380.875,,,31271173.0,7.4,,10.71,2.97,29.83,100.0,10.684446607330594,0.939125670358132,0.7591205765474399,1.0,0.7816721431179263,0.9625,0.8884836780046996
Gabon,GAB,2012,4.086,86.634,1836705.0,,19.713,2.42097569,64.587,66.759,62.608,2282.0,9348.51487640056,,902939.0,933766.0,8.41,82.0,226.32527161,26.8259890575401,26.8259890575401,561059.0,550.0,15.01,13.93,5.65,30.77,47.21,9.142972772918236,0.4561470388019061,0.5385572518101264,0.2903616077429762,0.4491813407476058,0.7875,0.5043494478205229
Gabon,GAB,2013,4.019,87.156,1902226.0,,19.788,2.84087205,64.776,67.007,62.762,2247.0,9250.08111462036,,933066.0,969160.0,8.47,79.0,262.78244019,27.7803827536179,27.7803827536179,581623.0,546.0,14.59,14.4,5.62,31.17,47.67,9.13238759961617,0.461293396868618,0.5370426617053163,0.29654523457453963,0.4470750133400736,0.75,0.4983912612977095
Gabon,GAB,2014,3.953,87.651,1966855.0,,19.922,2.53282261,64.974,67.248,62.937,2237.0,9255.36803467635,,963066.0,1003790.0,8.66,70.0,234.42152405,26.2746903969533,26.2746903969533,601861.0,541.0,16.27,14.9,5.6,31.58,48.11,9.132958990254373,0.46668481960517366,0.5371244197060507,0.3024600080656002,0.44331170837194933,0.6375,0.4774161911497547
